idEntrada	usuarioOnline	statusSaida	paginaSaida	avaliacao.r	dataHoraEntrada	dataHoraSaida	dataHoraErro	tempoAcesso	codigo	erro
921	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	190	500	"""INTERNAL SERVER ERROR"""
922	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	215	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
923	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	236	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
924	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	284	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
925	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	320	500	"""CLIENTE NAO CADASTRADO"""
926	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:02	398	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
927	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	229	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
928	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	264	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
929	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:05	539	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
930	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	292	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
931	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	263	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
932	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	79	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
933	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	240	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
934	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	213	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
935	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	239	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
936	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	171	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
937	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	158	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
938	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:58	154	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
939	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	214	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
940	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:04	404	500	"""CHAVE PIX INCORRETA"""
941	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	366	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
942	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	197	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
943	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:56	38	500	"""INTERNAL SERVER ERROR"""
944	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	139	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
945	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	185	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
946	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	252	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
947	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	160	500	"""CLIENTE NAO CADASTRADO"""
948	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:04	481	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
949	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	207	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
950	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:56	94	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
951	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	223	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
952	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	119	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
953	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	259	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
954	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	268	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
955	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	283	500	"""CHAVE PIX INCORRETA"""
956	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	45	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
957	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	266	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
958	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	277	500	"""INTERNAL SERVER ERROR"""
959	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	69	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
960	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	355	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
961	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	334	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
962	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:04	516	500	"""CLIENTE NAO CADASTRADO"""
963	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	259	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
964	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	246	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
965	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	252	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
966	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	248	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
967	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	18	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
968	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	39	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
969	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	231	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
970	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	170	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
971	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	247	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
972	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	NA	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
973	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	60	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
974	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	108	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
975	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	358	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
976	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	108	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
977	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	144	500	"""CHAVE PIX INCORRETA"""
978	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	250	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
979	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	201	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
980	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	258	500	"""INTERNAL SERVER ERROR"""
981	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:05	517	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
982	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	105	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
983	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	203	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
984	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	178	500	"""CLIENTE NAO CADASTRADO"""
985	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	421	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
986	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	148	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
987	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	230	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
988	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	334	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
989	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	113	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
990	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	439	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
991	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	321	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
992	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	111	500	"""CHAVE PIX INCORRETA"""
993	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	295	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
994	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	214	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
995	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	278	500	"""INTERNAL SERVER ERROR"""
996	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	229	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
997	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	368	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
998	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	78	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
999	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	177	500	"""CLIENTE NAO CADASTRADO"""
1000	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	210	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
